make_model,power_kW,age,empty_weight,mileage,gearbox,gears,drivetrain,cons_avg,co_emissions,price
SEAT Ibiza,74.0,17.0,1165.0,204589.0,Manual,5.0,Front,4.9,99.0,4999.0
SEAT Ibiza,63.0,10.0,1239.0,122150.0,Manual,5.0,Front,6.2,149.0,7290.0
SEAT Ibiza,59.0,0.0,1239.0,7.0,Manual,5.0,Front,4.7,109.0,20990.0
SEAT Ibiza,70.0,4.0,1239.0,27700.0,Manual,5.0,Front,4.7,106.0,14480.0
SEAT Leon,77.0,14.0,1260.0,183450.0,Manual,6.0,Front,5.2,107.5,6350.0
SEAT Ibiza,59.0,3.0,1102.0,44000.0,Manual,5.0,Front,4.6,110.0,12990.0
SEAT Ibiza,110.0,0.0,1239.0,2500.0,Automatic,7.0,Front,4.8,123.0,26990.0
SEAT Leon,81.0,20.0,1307.0,269000.0,Manual,5.0,Front,5.2,107.5,2950.0
SEAT Ibiza,110.0,1.0,1184.0,15.0,Automatic,7.0,Front,9.5,165.0,24470.0
SEAT Ibiza,110.0,1.0,1184.0,15.0,Automatic,7.0,Front,9.5,165.0,25370.0
SEAT Ibiza,70.0,2.0,1134.0,41079.0,Manual,5.0,Front,4.6,109.0,17890.0
SEAT Ibiza,66.0,1.0,1239.0,15169.0,Manual,5.0,Front,5.0,110.0,13950.0
SEAT Leon,92.0,4.0,1233.0,56278.0,Manual,6.0,Front,5.2,124.0,17700.0
SEAT Ibiza,85.0,4.0,1239.0,56363.0,Manual,5.0,Front,4.7,108.0,14900.0
SEAT Leon,96.0,1.0,1260.0,2869.0,Automatic,7.0,Front,0.0,120.0,22000.0
SEAT Ibiza,66.0,1.0,1239.0,23043.0,Manual,5.0,Front,5.0,110.0,13950.0
SEAT Leon,96.0,0.0,1260.0,540.0,Manual,6.0,Front,0.0,120.0,20400.0
SEAT Ibiza,85.0,3.0,1239.0,21979.0,Manual,5.0,Front,4.7,0.0,18450.0
SEAT Leon,85.0,4.0,1331.0,62000.0,Manual,5.0,Front,3.8,107.5,17900.0
SEAT Ibiza,70.0,3.0,1239.0,39266.0,Manual,5.0,Front,3.8,99.0,14970.0
SEAT Ibiza,85.0,3.0,1239.0,18608.0,Automatic,7.0,Front,4.7,0.0,20900.0
SEAT Ibiza,110.0,0.0,1238.0,10.0,Automatic,7.0,Front,5.0,114.0,26980.0
SEAT Ibiza,70.0,3.0,1128.0,57589.0,Manual,5.0,Front,4.5,110.0,13650.0
SEAT Ibiza,66.0,1.0,1239.0,15169.0,Manual,5.0,Front,5.0,110.0,13950.0
SEAT Ibiza,59.0,2.0,1099.0,19836.0,Manual,5.0,Front,5.0,114.0,13730.0
SEAT Ibiza,81.0,0.0,1148.0,10.0,Manual,6.0,Front,4.8,110.0,19990.0
SEAT Ibiza,81.0,0.0,1239.0,26.0,Automatic,7.0,Front,4.8,110.0,24990.0
SEAT Ibiza,70.0,0.0,1145.0,10.0,Manual,5.0,Front,4.8,110.0,19690.0
SEAT Leon,85.0,0.0,1393.0,3000.0,Manual,6.0,Front,3.8,107.5,21000.0
SEAT Ibiza,66.0,7.0,1089.0,52340.0,Manual,5.0,Front,4.9,116.0,8950.0
SEAT Ibiza,66.0,2.0,1257.0,36374.0,Manual,6.0,Front,3.4,92.0,12989.0
SEAT Leon,110.0,2.0,1316.0,19850.0,Manual,6.0,Front,5.3,124.0,22400.0
SEAT Ibiza,81.0,1.0,1163.0,12100.0,Automatic,7.0,Front,4.7,108.0,22990.0
SEAT Ibiza,66.0,1.0,1239.0,21639.0,Manual,5.0,Front,5.0,110.0,14500.0
SEAT Leon,96.0,3.0,1301.0,71273.0,Manual,6.0,Front,5.4,120.0,16000.0
SEAT Ibiza,44.0,9.0,1049.0,22515.0,Manual,5.0,Front,5.4,110.0,8699.0
SEAT Leon,96.0,1.0,1260.0,35827.0,Manual,6.0,Front,5.1,124.0,18750.0
SEAT Ibiza,66.0,1.0,1239.0,23043.0,Manual,5.0,Front,5.0,110.0,13950.0
SEAT Ibiza,81.0,0.0,1169.0,10.0,Automatic,7.0,Front,4.9,116.0,21990.0
SEAT Leon,85.0,5.0,1331.0,112567.0,Manual,5.0,Front,3.8,107.5,13950.0
SEAT Ibiza,66.0,1.0,1239.0,15169.0,Manual,5.0,Front,5.0,110.0,13950.0
SEAT Ibiza,66.0,1.0,1239.0,21639.0,Manual,5.0,Front,5.0,110.0,14500.0
SEAT Ibiza,85.0,2.0,1172.0,18227.0,Automatic,7.0,Front,4.9,111.0,19980.0
SEAT Ibiza,59.0,3.0,1239.0,38033.0,Manual,5.0,Front,5.0,112.0,16450.0
SEAT Ibiza,59.0,3.0,1239.0,28573.0,Manual,5.0,Front,5.0,112.0,17900.0
SEAT Leon,110.0,2.0,1316.0,20100.0,Manual,6.0,Front,4.9,124.0,22400.0
SEAT Ibiza,81.0,1.0,1152.0,16690.0,Automatic,7.0,Front,4.7,133.0,19990.0
SEAT Ibiza,59.0,3.0,1239.0,34215.0,Manual,5.0,Front,5.0,112.0,16450.0
SEAT Ibiza,66.0,5.0,1089.0,61000.0,Manual,5.0,Front,4.9,110.0,11200.0
SEAT Leon,110.0,17.0,1301.0,155000.0,Manual,6.0,Front,5.0,107.5,6980.0
SEAT Leon,221.0,4.0,1395.0,75361.0,Manual,6.0,Front,6.9,124.0,23800.0
SEAT Ibiza,59.0,2.0,1239.0,10490.0,Manual,5.0,Front,4.8,0.0,13930.0
SEAT Ibiza,59.0,3.0,1099.0,39328.0,Manual,5.0,Front,4.7,111.0,13880.0
SEAT Ibiza,81.0,1.0,1239.0,8045.0,Automatic,7.0,Front,4.8,110.0,19980.0
SEAT Ibiza,74.0,14.0,1144.0,148000.0,Manual,5.0,Front,5.0,99.0,4990.0
SEAT Ibiza,132.0,9.0,1159.0,166548.0,Automatic,6.0,Front,7.6,181.0,8950.0
SEAT Leon,177.0,14.0,1350.0,229555.0,Manual,6.0,Front,8.6,200.0,7450.0
SEAT Leon,96.0,7.0,1321.0,106117.0,Automatic,6.0,Front,6.6,154.0,22795.0
SEAT Leon,110.0,15.0,1235.0,312757.0,Manual,6.0,Front,8.2,197.0,3450.0
SEAT Leon,85.0,3.0,1211.0,138485.0,Manual,5.0,Front,4.2,100.0,15445.0
SEAT Ibiza,55.0,11.0,1050.0,154482.0,Manual,5.0,Front,3.4,89.0,4450.0
SEAT Leon,195.0,6.0,1395.0,71945.0,Manual,6.0,Front,6.6,156.0,19490.0
SEAT Leon,110.0,4.0,1235.0,192951.0,Automatic,7.0,Front,4.5,117.0,14999.0
SEAT Ibiza,154.0,9.0,1153.0,111462.0,Automatic,7.0,Front,5.9,188.0,10999.0
SEAT Leon,147.0,14.0,1351.0,174572.0,Automatic,6.0,Front,7.5,206.0,6450.0
SEAT Ibiza,85.0,3.0,1072.0,65427.0,Automatic,7.0,Front,5.7,112.0,17899.0
SEAT Leon,82.0,8.0,1160.0,195333.0,Manual,6.0,Front,3.2,85.0,8950.0
SEAT Leon,132.0,9.0,1227.0,139852.0,Automatic,8.0,Front,5.7,132.0,15945.0
SEAT Leon,221.0,4.0,1321.0,31105.0,Automatic,6.0,Front,6.7,0.0,29900.0
SEAT Ibiza,70.0,5.0,1122.0,99700.0,Manual,5.0,Front,4.7,0.0,11400.0
SEAT Ibiza,73.0,17.0,1049.0,202000.0,Manual,5.0,Front,6.9,110.0,2999.0
SEAT Leon,110.0,0.0,1316.0,10.0,Manual,6.0,Front,5.3,124.0,24390.0
SEAT Ibiza,103.0,7.0,1167.0,132390.0,Manual,6.0,Front,4.7,0.0,9900.0
SEAT Ibiza,70.0,6.0,995.0,85214.0,Manual,5.0,Front,4.3,101.0,12495.0
SEAT Leon,96.0,1.0,1260.0,14000.0,Manual,6.0,Front,5.1,124.0,20750.0
SEAT Leon,96.0,2.0,1301.0,38540.0,Manual,6.0,Front,5.4,120.0,15900.0
SEAT Ibiza,112.0,6.0,1239.0,115358.0,Manual,5.0,Front,4.8,112.0,11999.0
SEAT Leon,125.0,15.0,1331.0,193292.0,Manual,6.0,Front,6.0,107.5,7590.0
SEAT Ibiza,55.0,11.0,1050.0,179727.0,Manual,5.0,Front,3.4,89.0,4490.0
SEAT Leon,82.0,7.0,1113.0,144101.0,Manual,6.0,Front,4.9,114.0,10450.0
SEAT Leon,85.0,3.0,1260.0,96425.0,Manual,5.0,Front,4.0,107.5,13180.0
SEAT Leon,206.0,8.0,1421.0,90000.0,Automatic,6.0,Front,6.6,124.0,20990.0
SEAT Leon,110.0,16.0,1235.0,244633.0,Manual,6.0,Front,8.2,197.0,3750.0
SEAT Leon,110.0,1.0,1260.0,42575.0,Automatic,7.0,Front,3.9,107.5,21900.0
SEAT Ibiza,55.0,11.0,1050.0,183060.0,Manual,5.0,Front,4.1,89.0,4395.0
SEAT Ibiza,63.0,7.0,1090.0,110000.0,Manual,5.0,Front,5.1,110.0,6990.0
SEAT Leon,110.0,4.0,1332.0,69662.0,Manual,6.0,Front,4.3,107.5,20090.0
SEAT Leon,77.0,7.0,1286.0,176900.0,Manual,5.0,Front,3.8,107.5,10900.0
SEAT Ibiza,74.0,17.0,1142.0,204000.0,Manual,5.0,Front,4.9,99.0,4990.0
SEAT Leon,110.0,7.0,1290.0,143729.0,Automatic,6.0,Front,4.6,107.5,14900.0
SEAT Ibiza,55.0,20.0,1032.0,69000.0,Manual,5.0,Front,6.5,156.0,4000.0
SEAT Leon,110.0,6.0,1123.0,157638.0,Manual,6.0,Front,5.0,117.0,11945.0
SEAT Ibiza,85.0,2.0,1072.0,34316.0,Automatic,7.0,Front,5.7,110.0,16950.0
SEAT Ibiza,66.0,6.0,1089.0,33289.0,Manual,5.0,Front,4.9,110.0,13000.0
SEAT Leon,74.0,17.0,1293.0,249800.0,Manual,5.0,Front,5.1,107.5,2800.0
SEAT Leon,81.0,18.0,1307.0,357113.0,Manual,5.0,Front,5.2,107.5,2900.0
SEAT Leon,92.0,5.0,1133.0,123724.0,Manual,5.0,Front,5.2,120.0,16950.0
SEAT Ibiza,63.0,11.0,975.0,92387.0,Manual,5.0,Front,5.9,110.0,5999.0
SEAT Ibiza,141.0,6.0,1160.0,50320.0,Manual,6.0,Front,6.2,0.0,17900.0
SEAT Ibiza,77.0,13.0,1045.0,123607.0,Automatic,7.0,Front,6.2,110.0,7999.0
SEAT Leon,110.0,4.0,1163.0,118821.0,Automatic,7.0,Front,6.3,115.0,19090.0
SEAT Ibiza,63.0,10.0,975.0,166294.0,Manual,5.0,Front,5.9,139.0,5950.0
SEAT Leon,110.0,5.0,1163.0,98537.0,Automatic,7.0,Front,4.9,115.0,18990.0
SEAT Leon,63.0,11.0,1150.0,161458.0,Manual,6.0,Front,6.3,147.0,5999.0
SEAT Ibiza,85.0,5.0,1040.0,97477.0,Manual,5.0,Front,4.7,108.0,16945.0
SEAT Ibiza,55.0,17.0,1003.0,61819.0,Manual,5.0,Front,6.4,154.0,3950.0
SEAT Ibiza,70.0,5.0,995.0,115995.0,Manual,5.0,Front,4.3,101.0,9885.0
SEAT Ibiza,70.0,4.0,1156.0,63869.0,Manual,5.0,Front,3.8,99.0,13400.0
SEAT Ibiza,70.0,6.0,995.0,115208.0,Manual,5.0,Front,4.3,97.0,11499.0
SEAT Leon,85.0,5.0,1102.0,90948.0,Manual,6.0,Front,6.3,102.0,14990.0
SEAT Ibiza,77.0,9.0,990.0,130271.0,Manual,5.0,Front,5.1,119.0,8950.0
SEAT Leon,103.0,9.0,1111.0,94000.0,Manual,6.0,Front,5.2,119.0,12490.0
SEAT Leon,110.0,7.0,1141.0,132828.0,Manual,6.0,Front,4.7,109.0,13690.0
SEAT Leon,81.0,5.0,1260.0,49000.0,Manual,6.0,Front,4.0,107.5,14400.0
SEAT Leon,135.0,4.0,1370.0,50800.0,Manual,6.0,Front,4.5,107.5,20900.0
SEAT Leon,81.0,5.0,1213.0,90757.0,Manual,6.0,Front,4.9,124.0,14400.0
SEAT Ibiza,50.0,19.0,1010.0,162000.0,Manual,5.0,Front,5.1,99.0,2990.0
SEAT Ibiza,55.0,4.0,1091.0,24721.0,Manual,5.0,Front,4.9,110.0,11990.0
SEAT Leon,92.0,18.0,1234.0,195564.0,Automatic,4.0,Front,8.9,214.0,2750.0
SEAT Leon,110.0,4.0,1163.0,128174.0,Automatic,7.0,Front,6.3,115.0,18590.0
SEAT Leon,81.0,6.0,1359.0,50000.0,Manual,6.0,Front,5.4,120.0,12500.0
SEAT Ibiza,59.0,1.0,1102.0,17000.0,Manual,5.0,Front,4.6,110.0,12800.0
SEAT Leon,77.0,10.0,1175.0,89355.0,Manual,6.0,Front,5.4,124.0,6499.0
SEAT Leon,81.0,6.0,1260.0,50000.0,Manual,6.0,Front,3.6,107.5,13900.0
SEAT Leon,81.0,5.0,1213.0,109000.0,Manual,6.0,Front,4.9,124.0,11990.0
SEAT Ibiza,70.0,5.0,1239.0,8786.0,Manual,5.0,Front,4.7,110.0,13950.0
SEAT Ibiza,74.0,17.0,1165.0,100000.0,Manual,5.0,Front,4.9,99.0,5700.0
SEAT Leon,81.0,1.0,1260.0,15000.0,Manual,6.0,Front,4.6,124.0,19400.0
SEAT Ibiza,85.0,3.0,1172.0,11200.0,Automatic,7.0,Front,4.9,112.0,19990.0
SEAT Leon,85.0,5.0,1125.0,75837.0,Automatic,7.0,Front,4.4,102.0,16950.0
SEAT Leon,132.0,4.0,1227.0,38655.0,Automatic,7.0,Front,5.8,134.0,23799.0
SEAT Ibiza,71.0,6.0,995.0,54141.0,Manual,5.0,Front,4.3,101.0,10945.0
SEAT Leon,85.0,5.0,1331.0,43881.0,Manual,5.0,Front,4.2,107.5,15700.0
SEAT Leon,110.0,1.0,1316.0,30526.0,Manual,6.0,Front,4.9,124.0,22400.0
SEAT Leon,112.0,6.0,1260.0,91352.0,Manual,6.0,Front,4.2,115.0,15499.0
SEAT Leon,77.0,9.0,1180.0,161125.0,Manual,6.0,Front,5.4,124.0,7995.0
SEAT Ibiza,77.0,9.0,1015.0,83862.0,Automatic,7.0,Front,5.3,0.0,9941.0
SEAT Ibiza,51.0,13.0,1027.0,118968.0,Manual,5.0,Front,5.9,139.0,3999.0
SEAT Leon,110.0,1.0,1261.0,16867.0,Automatic,7.0,Front,6.3,130.0,32899.0
SEAT Leon,77.0,9.0,1180.0,212215.0,Manual,6.0,Front,5.4,124.0,5450.0
SEAT Leon,85.0,4.0,1260.0,55000.0,Manual,5.0,Front,4.0,107.5,15900.0
SEAT Leon,81.0,4.0,1213.0,70000.0,Manual,6.0,Front,4.9,124.0,13390.0
SEAT Ibiza,81.0,0.0,1239.0,5500.0,Manual,5.0,Front,4.9,112.0,22900.0
SEAT Ibiza,70.0,1.0,1243.0,35844.0,Manual,5.0,Front,3.7,99.0,16950.0
SEAT Arona,85.0,4.0,1087.0,36500.0,Automatic,6.0,Front,4.95,0.0,19999.0
SEAT Leon,92.0,14.0,1224.0,145772.0,Manual,6.0,Front,6.4,155.0,5699.0
SEAT Leon,66.0,9.0,1281.0,122039.0,Manual,5.0,Front,4.1,107.5,10499.0
SEAT Leon,85.0,5.0,1331.0,122125.0,Manual,5.0,Front,4.2,107.5,13900.0
SEAT Ibiza,51.0,13.0,949.0,88458.0,Manual,5.0,Front,5.4,110.0,3999.0
SEAT Arona,85.0,4.0,1087.0,47353.0,Manual,6.0,Front,4.95,0.0,16998.0
SEAT Leon,85.0,5.0,1331.0,112567.0,Manual,5.0,Front,3.8,107.5,13950.0
SEAT Ibiza,59.0,1.0,1239.0,7800.0,Manual,5.0,Front,4.7,107.0,16650.0
SEAT Ibiza,55.0,7.0,943.0,95692.0,Manual,5.0,Front,5.2,118.0,8444.0
SEAT Leon,81.0,7.0,1359.0,71781.0,Manual,6.0,Front,5.4,120.0,11900.0
SEAT Leon,85.0,3.0,1124.0,31669.0,Automatic,7.0,Front,4.8,109.0,19995.0
SEAT Leon,96.0,1.0,1260.0,37402.0,Manual,6.0,Front,5.1,124.0,18600.0
SEAT Ibiza,70.0,1.0,1028.0,6068.0,Manual,5.0,Front,4.8,107.0,20500.0
SEAT Ibiza,70.0,1.0,1239.0,8600.0,Manual,5.0,Front,5.0,114.0,19990.0
SEAT Ibiza,70.0,4.0,1122.0,34900.0,Manual,5.0,Front,4.7,106.0,14880.0
SEAT Leon,81.0,5.0,1113.0,80702.0,Manual,6.0,Front,4.9,114.0,13445.0
SEAT Ibiza,70.0,2.0,1134.0,12120.0,Manual,5.0,Front,4.6,124.0,16250.0
SEAT Leon,96.0,3.0,1239.0,24917.0,Manual,6.0,Front,4.8,124.0,18900.0
SEAT Ibiza,70.0,4.0,1022.0,57661.0,Manual,5.0,Front,4.8,106.0,14890.0
SEAT Ibiza,70.0,4.0,1128.0,48000.0,Manual,5.0,Front,4.5,110.0,13000.0
SEAT Ibiza,70.0,5.0,1122.0,37800.0,Manual,5.0,Front,4.7,106.0,12880.0
SEAT Ibiza,59.0,2.0,1099.0,25023.0,Manual,5.0,Front,4.7,122.0,14450.0
SEAT Leon,110.0,2.0,1316.0,20100.0,Manual,6.0,Front,5.3,124.0,22400.0
SEAT Ibiza,55.0,4.0,1091.0,51000.0,Manual,5.0,Front,4.9,110.0,12500.0
SEAT Ibiza,70.0,4.0,1022.0,61501.0,Manual,5.0,Front,4.8,106.0,15190.0
SEAT Ibiza,85.0,4.0,1140.0,66510.0,Manual,6.0,Front,4.7,0.0,14700.0
SEAT Ibiza,71.0,1.0,1045.0,11021.0,Manual,5.0,Front,5.1,0.0,19995.0
SEAT Ibiza,70.0,4.0,1122.0,45000.0,Manual,5.0,Front,4.7,106.0,12990.0
SEAT Ibiza,66.0,5.0,989.0,34297.0,Manual,5.0,Front,4.9,116.0,11950.0
SEAT Ibiza,70.0,1.0,1239.0,9581.0,Manual,5.0,Front,4.8,110.0,16980.0
SEAT Ibiza,71.0,1.0,1239.0,11136.0,Manual,5.0,Front,4.8,0.0,18995.0
SEAT Ibiza,66.0,4.0,1239.0,43000.0,Manual,5.0,Front,5.0,110.0,13800.0
SEAT Ibiza,70.0,3.0,1239.0,25423.0,Manual,5.0,Front,4.8,110.0,13990.0
SEAT Ibiza,59.0,2.0,1102.0,33000.0,Manual,5.0,Front,4.7,107.0,13990.0
SEAT Ibiza,70.0,1.0,1122.0,8730.0,Manual,5.0,Front,4.7,106.0,17980.0
SEAT Ibiza,70.0,2.0,1134.0,32958.0,Manual,5.0,Front,4.6,124.0,15800.0
SEAT Leon,82.0,4.0,1260.0,30272.0,Manual,6.0,Front,6.3,119.0,14999.0
SEAT Ibiza,66.0,1.0,1214.0,12310.0,Manual,6.0,Front,3.4,94.0,17385.0
SEAT Leon,96.0,1.0,1260.0,16200.0,Automatic,7.0,Front,0.0,120.0,21740.0
SEAT Ibiza,70.0,0.0,1650.0,100.0,Manual,5.0,Front,4.5,104.0,21350.0
SEAT Ibiza,70.0,1.0,1122.0,11800.0,Manual,5.0,Front,4.7,106.0,19890.0
SEAT Arona,85.0,4.0,1087.0,35971.0,Manual,6.0,Front,4.9,113.0,18950.0
SEAT Ibiza,71.0,1.0,1028.0,15845.0,Manual,5.0,Front,4.5,103.0,18995.0
SEAT Ibiza,70.0,5.0,1095.0,53276.0,Manual,5.0,Front,4.3,110.0,11650.0
SEAT Ibiza,70.0,1.0,1239.0,9598.0,Manual,5.0,Front,4.6,104.0,18960.0
SEAT Ibiza,70.0,1.0,1097.0,9041.0,Manual,5.0,Front,4.5,104.0,17975.0
SEAT Leon,77.0,20.0,1520.0,173362.0,Manual,5.0,Front,8.5,124.0,2990.0
SEAT Ibiza,66.0,1.0,1239.0,21639.0,Manual,5.0,Front,5.0,110.0,14500.0
SEAT Ibiza,81.0,1.0,1132.0,12542.0,Manual,6.0,Front,4.9,123.0,18990.0
SEAT Ibiza,77.0,9.0,995.0,106307.0,Manual,5.0,Front,4.9,113.0,7950.0
SEAT Ibiza,70.0,1.0,1122.0,23999.0,Manual,5.0,Front,4.7,106.0,16960.0
SEAT Ibiza,81.0,1.0,1140.0,18495.0,Automatic,7.0,Front,4.4,102.0,25780.0
SEAT Ibiza,81.0,1.0,1239.0,10900.0,Automatic,7.0,Front,4.8,110.0,19451.0
SEAT Ibiza,66.0,9.0,1170.0,99500.0,Manual,5.0,Front,4.2,109.0,6490.0
SEAT Leon,85.0,7.0,1102.0,137951.0,Manual,6.0,Front,4.3,99.0,10950.0
SEAT Ibiza,110.0,12.0,1154.0,37605.0,Automatic,7.0,Front,6.3,0.0,9944.0
SEAT Leon,206.0,8.0,1375.0,55000.0,Manual,6.0,Front,6.6,124.0,20989.0
SEAT Leon,195.0,11.0,1450.0,322000.0,Manual,6.0,Front,8.1,124.0,11999.0
SEAT Leon,213.0,3.0,1431.0,25342.0,Automatic,7.0,Front,6.7,124.0,27682.0
SEAT Ibiza,70.0,17.0,1169.0,324000.0,Manual,5.0,Front,4.9,99.0,1400.0
SEAT Leon,213.0,3.0,1431.0,44000.0,Automatic,7.0,Front,6.7,124.0,31850.0
SEAT Leon,213.0,2.0,1431.0,52112.0,Automatic,7.0,Front,6.5,124.0,34990.0
SEAT Leon,81.0,10.0,1260.0,265000.0,Manual,6.0,Front,4.2,107.5,4500.0
SEAT Leon,177.0,16.0,1350.0,185872.0,Manual,6.0,Front,8.3,199.0,8450.0
SEAT Leon,77.0,11.0,1325.0,260000.0,Manual,5.0,Front,3.8,107.5,5500.0
SEAT Ibiza,59.0,5.0,1252.0,99500.0,Manual,5.0,Front,3.8,99.0,13990.0
SEAT Ibiza,141.0,6.0,1260.0,71243.0,Manual,6.0,Front,6.2,110.0,15748.0
SEAT Leon,81.0,3.0,1260.0,179000.0,Manual,6.0,Front,3.6,107.5,10990.0
SEAT Ibiza,70.0,5.0,1128.0,55537.0,Manual,5.0,Front,4.5,110.0,14895.0
SEAT Leon,81.0,8.0,1359.0,255000.0,Manual,6.0,Front,5.4,120.0,6500.0
SEAT Leon,85.0,4.0,1260.0,187000.0,Manual,5.0,Front,4.0,107.5,11500.0
SEAT Ibiza,59.0,15.0,1106.0,240316.0,Manual,5.0,Front,4.6,99.0,4500.0
SEAT Ibiza,55.0,10.0,1050.0,250071.0,Manual,5.0,Front,3.4,89.0,3250.0
SEAT Leon,221.0,4.0,1260.0,36000.0,Automatic,6.0,Front,6.8,124.0,33999.0
SEAT Ibiza,66.0,5.0,1155.0,48474.0,Manual,5.0,Front,3.7,99.0,11754.0
SEAT Ibiza,70.0,4.0,1128.0,92771.0,Manual,5.0,Front,4.5,110.0,13995.0
SEAT Ibiza,59.0,4.0,1252.0,103719.0,Manual,5.0,Front,3.8,99.0,10500.0
SEAT Leon,110.0,8.0,1305.0,189000.0,Manual,6.0,Front,4.4,107.5,10900.0
SEAT Ibiza,66.0,5.0,1155.0,229000.0,Manual,5.0,Front,3.7,99.0,6990.0
SEAT Ibiza,70.0,4.0,1128.0,55000.0,Manual,5.0,Front,4.5,110.0,7799.0
SEAT Leon,96.0,3.0,1260.0,88000.0,Manual,6.0,Front,5.4,124.0,13345.0
SEAT Ibiza,81.0,1.0,719.0,27378.0,Manual,6.0,Front,0.0,110.0,16150.0
SEAT Leon,110.0,7.0,1305.0,75500.0,Manual,6.0,Front,4.4,107.5,15900.0
SEAT Ibiza,59.0,14.0,1100.0,189000.0,Manual,5.0,Front,4.3,99.0,3500.0
SEAT Leon,85.0,4.0,1331.0,143546.0,Manual,5.0,Front,4.2,107.5,11900.0
SEAT Leon,135.0,7.0,1370.0,64915.0,Automatic,6.0,Front,4.5,107.5,17664.0
SEAT Ibiza,66.0,12.0,1170.0,159000.0,Manual,5.0,Front,4.2,99.0,8000.0
SEAT Ibiza,63.0,12.0,1239.0,108371.0,Manual,5.0,Front,6.2,147.0,2500.0
SEAT Leon,221.0,4.0,1395.0,37651.0,Automatic,6.0,Front,6.7,124.0,30240.0
SEAT Ibiza,66.0,6.0,1170.0,30499.0,Manual,5.0,Front,4.2,99.0,9990.0
SEAT Ibiza,59.0,15.0,1131.0,197000.0,Manual,5.0,Front,4.7,99.0,3300.0
SEAT Leon,213.0,6.0,1421.0,34406.0,Automatic,6.0,Front,6.6,124.0,26075.0
SEAT Ibiza,59.0,5.0,1252.0,170000.0,Manual,5.0,Front,3.8,99.0,10800.0
SEAT Leon,213.0,6.0,1421.0,34406.0,Automatic,6.0,Front,6.6,124.0,26075.0
SEAT Leon,213.0,3.0,1431.0,25342.0,Automatic,7.0,Front,6.7,124.0,27682.0
SEAT Ibiza,77.0,14.0,1125.0,170000.0,Manual,5.0,Front,4.5,99.0,6950.0
SEAT Leon,213.0,6.0,1421.0,34406.0,Automatic,6.0,Front,6.6,124.0,26075.0
SEAT Leon,221.0,4.0,1395.0,37651.0,Automatic,6.0,Front,6.7,124.0,27840.0
SEAT Ibiza,66.0,6.0,1239.0,53262.0,Manual,5.0,Front,3.6,99.0,12990.0
SEAT Ibiza,66.0,5.0,1155.0,48474.0,Manual,5.0,Front,3.7,99.0,11754.0
SEAT Leon,85.0,3.0,1260.0,98600.0,Manual,5.0,Front,4.0,107.5,13500.0
SEAT Ibiza,85.0,3.0,1262.0,75400.0,Manual,6.0,Front,4.1,99.0,18900.0
SEAT Leon,213.0,6.0,1421.0,34406.0,Automatic,6.0,Front,6.6,124.0,26075.0
SEAT Leon,110.0,6.0,1263.0,43730.0,Automatic,7.0,Front,4.9,124.0,17103.0
SEAT Leon,213.0,3.0,1431.0,63241.0,Automatic,7.0,Front,6.7,124.0,29000.0
SEAT Leon,110.0,3.0,1372.0,155000.0,Automatic,7.0,Front,4.3,107.5,17000.0
SEAT Leon,85.0,4.0,1260.0,106955.0,Manual,5.0,Front,4.0,107.5,11999.0
SEAT Ibiza,132.0,17.0,1177.0,195000.0,Manual,6.0,Front,7.9,110.0,6990.0
SEAT Ibiza,70.0,5.0,1128.0,55537.0,Manual,5.0,Front,4.5,110.0,14900.0
SEAT Leon,85.0,4.0,1260.0,100000.0,Manual,5.0,Front,4.0,107.5,16790.0
SEAT Leon,213.0,3.0,1431.0,25342.0,Automatic,7.0,Front,6.7,124.0,27682.0
SEAT Leon,213.0,3.0,1431.0,25342.0,Automatic,7.0,Front,6.7,124.0,27682.0
SEAT Ibiza,66.0,6.0,1239.0,53262.0,Manual,5.0,Front,3.6,99.0,12990.0
SEAT Ibiza,66.0,8.0,1170.0,159000.0,Manual,5.0,Front,4.2,99.0,9400.0
SEAT Ibiza,55.0,6.0,1155.0,169000.0,Manual,5.0,Front,3.6,99.0,9500.0
SEAT Ibiza,51.0,13.0,1027.0,190000.0,Manual,5.0,Front,5.9,110.0,5999.0
SEAT Leon,85.0,4.0,1331.0,197000.0,Manual,5.0,Front,4.2,107.5,11990.0
SEAT Leon,213.0,6.0,1421.0,34406.0,Automatic,6.0,Front,6.6,124.0,26075.0
SEAT Ibiza,85.0,3.0,1262.0,75400.0,Manual,6.0,Front,4.1,99.0,18700.0
SEAT Ibiza,77.0,5.0,1161.0,82160.0,Manual,5.0,Front,3.9,99.0,9900.0
SEAT Leon,135.0,7.0,1370.0,64915.0,Automatic,6.0,Front,4.5,107.5,17664.0
SEAT Leon,177.0,15.0,1375.0,130000.0,Manual,6.0,Front,8.3,124.0,13900.0
SEAT Leon,213.0,6.0,1421.0,34406.0,Automatic,6.0,Front,6.6,124.0,26075.0
SEAT Leon,85.0,3.0,1339.0,138000.0,Automatic,7.0,Front,4.0,107.5,17900.0
SEAT Ibiza,132.0,12.0,1259.0,64059.0,Automatic,7.0,Front,6.4,110.0,12390.0
SEAT Leon,213.0,3.0,1431.0,25342.0,Automatic,7.0,Front,6.7,124.0,27682.0
SEAT Leon,213.0,6.0,1421.0,34406.0,Automatic,6.0,Front,6.6,124.0,26075.0
SEAT Ibiza,59.0,12.0,1100.0,232000.0,Manual,5.0,Front,4.3,99.0,5300.0
